L,Butterfly Curve,1,3
0.0 , 14.3656365692
0.0501578836597 , 14.3691168536
0.100389874745 , 14.3795567033
0.150770051688 , 14.3969531072
0.201372434938 , 14.4213010482
0.252270957998 , 14.4525935042
0.303539438482 , 14.4908214503
0.355251549222 , 14.5359738614
0.407480789406 , 14.5880377154
0.460300455785 , 14.6469979968
0.513783613946 , 14.7128377016
0.568003069648 , 14.7855378413
0.623031340261 , 14.8650774492
0.678940626282 , 14.9514335863
0.735802782967 , 15.0445813476
0.793689292069 , 15.1444938696
0.852671233698 , 15.251142338
0.912819258316 , 15.364495996
0.97420355887 , 15.4845221535
1.03689384307 , 15.611186196
1.10095930584 , 15.744451595
1.16646860191 , 15.8842799186
1.23348981861 , 16.0306308424
1.30209044885 , 16.1834621613
1.37233736427 , 16.3427298017
1.44429678859 , 16.5083878343
1.51803427124 , 16.6803884872
1.59361466111 , 16.8586821598
1.67110208059 , 17.0432174375
1.75055989986 , 17.2339411058
1.83205071135 , 17.4307981664
1.91563630457 , 17.6337318529
2.00137764108 , 17.842683647
2.08933482982 , 18.0575932956
2.17956710267 , 18.2783988283
2.27213279034 , 18.5050365749
2.36708929851 , 18.7374411845
2.46449308428 , 18.9755456437
2.56439963295 , 19.2192812964
2.66686343514 , 19.4685778633
2.77193796417 , 19.7233634626
2.87967565382 , 19.9835646304
2.9901278764 , 20.2491063421
3.10334492123 , 20.5199120341
3.2193759734 , 20.7959036257
3.33826909293 , 21.0770015419
3.46007119429 , 21.3631247361
3.58482802632 , 21.6541907139
3.71258415245 , 21.9501155564
3.84338293146 , 22.2508139446
3.97726649846 , 22.5561991845
4.1142757464 , 22.8661832311
4.25445030795 , 23.1806767148
4.39782853775 , 23.4995889666
4.54444749517 , 23.8228280444
4.69434292737 , 24.1503007594
4.84754925295 , 24.481912703
5.0040995459 , 24.8175682743
5.16402552003 , 25.1571707072
5.32735751391 , 25.5006220984
5.49412447618 , 25.8478234359
5.66435395136 , 26.1986746268
5.8380720661 , 26.5530745272
6.01530351596 , 26.91092097
6.19607155254 , 27.2721107956
6.38039797121 , 27.6365398806
6.56830309927 , 28.0041031682
6.75980578456 , 28.3746946982
6.95492338462 , 28.7482076378
7.1536717563 , 29.1245343118
7.3560652459 , 29.5035662341
7.56211667978 , 29.8851941384
7.77183735545 , 30.2693080098
7.98523703325 , 30.6557971163
8.20232392847 , 31.0445500408
8.42310470397 , 31.4354547127
8.6475844634 , 31.8283984403
8.87576674483 , 32.2232679432
9.10765351496 , 32.6199493846
9.34324516386 , 33.0183284037
9.58254050021 , 33.4182901491
9.82553674706 , 33.8197193113
10.0722295381 , 34.2225001555
10.3226129146 , 34.6265165551
10.5766793227 , 35.0316520251
10.8344196111 , 35.4377897546
11.0958230298 , 35.8448126412
11.360877229 , 36.2526033236
11.6295682584 , 36.661044216
11.9018805674 , 37.0700175408
12.1777970055 , 37.4794053627
12.4572988235 , 37.8890896226
12.7403656752 , 38.2989521707
13.0269756194 , 38.7088748004
13.3171051228 , 39.1187392824
13.6107290629 , 39.5284273976
13.9078207322 , 39.9378209716
14.2083518421 , 40.3468019076
14.5122925279 , 40.7552522206
14.8196113545 , 41.1630540705
15.1302753215 , 41.5700897959
15.4442498704 , 41.9762419472
15.7614988911 , 42.3813933204
16.0819847296 , 42.7854269898
16.4056681959 , 43.1882263417
16.7325085725 , 43.589675107
17.0624636233 , 43.9896573945
17.3954896035 , 44.3880577234
17.7315412695 , 44.7847610562
18.0705718892 , 45.1796528311
18.4125332537 , 45.5726189943
18.7573756882 , 45.9635460326
19.1050480645 , 46.3523210047
19.4554978135 , 46.7388315738
19.8086709383 , 47.1229660389
20.1645120276 , 47.504613366
20.5229642703 , 47.88366322
20.8839694691 , 48.2600059949
21.2474680564 , 48.6335328453
21.6133991094 , 49.0041357166
21.9817003661 , 49.3717073752
22.3523082417 , 49.7361414387
22.7251578456 , 50.0973324058
23.1001829987 , 50.4551756855
23.4773162511 , 50.8095676265
23.8564889004 , 51.160405546
24.2376310105 , 51.5075877584
24.6206714305 , 51.8510136037
25.0055378145 , 52.1905834753
25.3921566412 , 52.5261988479
25.7804532346 , 52.8577623045
26.1703517846 , 53.1851775636
26.5617753686 , 53.508349506
26.9546459723 , 53.8271842008
27.3488845126 , 54.1415889314
27.7444108591 , 54.4514722212
28.1411438578 , 54.7567438586
28.5390013532 , 55.0573149218
28.9379002126 , 55.3530978032
29.3377563496 , 55.6440062336
29.7384847483 , 55.9299553053
30.1399994878 , 56.2108614959
30.5422137673 , 56.4866426902
30.945039931 , 56.7572182035
31.348389494 , 57.0225088027
31.7521731677 , 57.2824367282
32.1563008862 , 57.5369257144
32.5606818328 , 57.7859010108
32.9652244666 , 58.0292894018
33.3698365494 , 58.2670192262
33.7744251733 , 58.4990203966
34.1788967881 , 58.7252244178
34.5831572288 , 58.9455644052
34.9871117444 , 59.1599751024
35.3906650253 , 59.3683928984
35.7937212325 , 59.5707558443
36.1961840261 , 59.7670036695
36.5979565941 , 59.9570777975
36.9989416819 , 60.140921361
37.3990416214 , 60.3184792166
37.7981583607 , 60.4896979588
38.1961934938 , 60.6545259339
38.5930482903 , 60.8129132531
38.9886237258 , 60.9648118048
39.3828205119 , 61.1101752667
39.7755391265 , 61.2489591177
40.1666798443 , 61.3811206485
40.5561427676 , 61.5066189718
40.9438278567 , 61.625415033
41.3296349611 , 61.7374716185
41.7134638498 , 61.8427533652
42.0952142432 , 61.9412267687
42.4747858432 , 62.0328601905
42.852078365 , 62.1176238654
43.2269915681 , 62.1954899081
43.5994252874 , 62.2664323193
43.9692794647 , 62.3304269907
44.33645418 , 62.3874517102
44.7008496824 , 62.4374861661
45.0623664219 , 62.480511951
45.4209050808 , 62.5165125646
45.7763666044 , 62.5454734168
46.128652233 , 62.567381829
46.4776635325 , 62.5822270365
46.8233024262 , 62.5900001886
47.1654712257 , 62.5906943494
47.504072662 , 62.5843044972
